"zipcode","above_poverty","active_commuting","automobile_access","bachelorsed","census_response","clean_enviroment","diesel_PM","economic","education","employed","H2O_contam","healthcare_access","homeownership","house_repair","housing","hpi_score","insured","neighborhood","own_severe","ozone","park_access","per_capita_income","pm25","rent_severe","retail","social","transportation","tree_canopy","uncrowded","voting"
92363,0.493799323562571,0.0429371499688861,0.867,0.121830209481808,0.586,-0.0141276144618241,0.072428417,-0.436509518502799,0.000796139833924743,0.532,449.3157455,0.0155614596986754,0.525594149908592,0.975975975975976,0.00700176380861777,-0.629109516,0.877474785,-0.00713893390023345,0.0638297872340425,0.06236471,0.977356503422854,20775,8.838112376,0.241379310344828,0.383567089106103,-0.118990858844479,-0.0712161174599909,0.0122031920000001,0.962522852,0.718654433992569
92411,0.386153785705866,0.0362405850889641,0.913,0.0809979494190021,0.647012032972721,-0.937669197823793,0.492283981484052,-0.43049180363013,-0.106031793446919,0.641,472.855228435406,-0.072599486320519,0.537025513378967,0.99457597731236,-0.00969191462409089,-0.900981389,0.781068443,-0.007839666783002,0.105669449920973,0.072447557520248,0.864120641833778,15064,11.4961636494751,0.292995351717501,1.6481096733403,-0.197431540040264,-0.0357156943547479,0.0354701616052395,0.807871811,0.563445020781912
92316,0.593016339526259,0.0262615859938208,0.976,0.111218513674873,0.682302368083491,-1.11709620570618,0.1884899792444,-0.226895813871702,-0.0823956694234584,0.691,845.46684047507,-0.0275482559865581,0.683544303797468,0.992556869921368,0.0103009948516381,-0.514509718,0.861515049,-0.0373065688749404,0.136284218218917,0.06823219178,0.356449820541023,19205,12.39095503237,0.174701774614932,1.35736360974573,-0.0984898851380919,-0.00297043208539963,0.030420088429,0.876748834,0.662564289473977
92391,0.542113323124043,0.0179910044977511,0.956,0.113843991567112,0.319475784034052,-0.388068129405108,0.0313579348157,-0.148710006931003,-0.118539725895474,0.7,512.48146119666,-0.0919722268928626,0.585908529048208,0.999418604651163,0.0117925730481729,-0.512080458,0.745614035,0.031415803784047,0.141970994752282,0.073018492375,0.742515298928062,23922,9.5329562215653,0.281914366691181,1.10936024808669,-0.199015060295419,-0.00484631873388255,0.27102913029,0.960444994,0.843408367437156
92122,0.676251797211977,0.17115737905695,0.931,0.739065097838598,0.716158508890825,0.27727136605626,0.331179625461,-0.0424684560428945,0.078173463525469,0.671,312.860703,0.020808658003833,0.31477677005562,0.99668989644186,0.00148679698255849,0.192850411,0.918820735,0.0192282832740218,0.0896117392696979,0.045002885565,1,43620,9.4096471776054,0.26426117564493,20.72540131086,0.0709244693615844,0.0406090188770054,0.0571435566707,0.93350704,0.855161988903293
92126,0.801605104431484,0.0660102527043201,0.966,0.447903364969802,0.820190854443967,0.402925087839614,0.13307232722134,0.141225001354546,0.069863833661622,0.739,312.860703,0.0231451761405325,0.533825045602348,0.993574588594958,0.0158516260128009,0.372986203,0.928507312,-0.00481875127585713,0.0928280045913791,0.0466300308802061,0.848165192200433,37081,9.40071196175193,0.188443897188665,6.13661735512008,0.114448224974164,0.0057290228588699,0.0371117666423358,0.917995083,0.822550780413818
91942,0.700571255244932,0.060664444907311,0.911,0.378292539786654,0.758328616420562,0.173293388247681,0.210209492360128,0.0108930683107338,0.0535164231525904,0.742,407.280768576425,0.015261217779268,0.392885617908617,0.965190421095961,-0.00489543791839152,0.129877022,0.91087135,-0.00384707718948145,0.0958183231169344,0.0465840824015197,0.849722523589831,34063,9.90720813735773,0.231487431218276,6.96761362502447,0.0900389943539315,-0.0200544820856163,0.0382344304245151,0.96025759,0.843869482906955
91950,0.547810809400386,0.128822003822004,0.89,0.138794969716134,0.69891023323549,0.168981567897689,0.365432350106841,-0.22445495483002,-0.0464252585611718,0.618,338.123014590263,-0.0414670535365189,0.362259034368921,0.99155043816711,-0.0188869383983867,-0.419525885,0.826679179,-0.00831626039641997,0.134408902850936,0.0423708255482926,0.817724732993422,21781,10.3903000153488,0.298763973206145,6.42136048900343,-0.0660941867787272,-0.0205533602090317,0.0268085971514707,0.849378058,0.690667066533143
92007,0.834226949107849,0.00807331442286712,0.942,0.608289078734703,0.709562062092238,0.383314754208621,0.2929719035908,0.297691972521905,0.132415655309656,0.782,278.2487032272,0.00824869339502435,0.579995670058454,0.959720752875462,-0.00554389109372324,0.498576573,0.914078195,0.0107880180414798,0.115564985784827,0.04435661,0.969715809403597,63351,9.2427625255804,0.258571633466136,10.2067712182175,0.102068876073583,-0.046242427276374,0.0654853055604,0.9703399,0.901607769069038
94118,0.839879802532732,0.500021599205149,0.781,0.705740181268882,0.701276425087281,0.805953351264062,0.269546965336035,0.433096239504158,0.196403760415813,0.826,259.170550997939,0.0495216672871498,0.35459840932004,0.988333537089003,0.0117182480573734,0.960307229,0.959630085,0.0297953890429696,0.0860047241430744,0.0315730798348844,1,78360,8.5903719005747,0.177069961067725,32.2579860349937,0.0870550865130327,0.0999124819569562,0.0640236017675373,0.970762854,0.88909047161752
